MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2021 The MathWorks, Inc.
                  R2021b (9.11.0.1769968) 64-bit (glnxa64)
                             September 17, 2021

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Starting parallel pool (parpool) using the 'local' profile ...
[Warning: A task was unexpectedly found in state: Unavailable.] 
[> In parallel.cluster.Local/deriveJobStateFromTasks (line 29)
In parallel.cluster/Local/getJobState (line 174)
In parallel.cluster/CJSCluster/hGetJobState (line 375)
In parallel.internal.cluster/CJSJobMixin/hGetStateEnum (line 175)
In parallel/Job/get.StateEnum (line 247)
In parallel/Job/get.State (line 239)
In parallel.internal.customattr.CustomGetSet>iVectorisedGetHelper (line 128)
In parallel.internal.customattr.CustomGetSet>@(a,b,c)iVectorisedGetHelper(obj,a,b,c) (line 102)
In parallel.internal.customattr/CustomGetSet/doVectorisedGet (line 103)
In parallel.internal.customattr/CustomGetSet/hVectorisedGet (line 76)
In parallel.internal.customattr.GetSetImpl>iAccessProperties (line 322)
In parallel.internal.customattr.GetSetImpl>iGetAllPropertiesVec (line 264)
In parallel.internal.customattr/GetSetImpl/getImpl (line 133)
In parallel.internal.customattr.CustomGetSet>iHetFunGetFunction (line 154)
In parallel.internal.customattr.CustomGetSet>@(o)iHetFunGetFunction(o,props) (line 139)
In parallel.internal.cluster.hetfun (line 46)
In parallel.internal.customattr.CustomGetSet>iHetFunGetProperty (line 139)
In parallel.internal.customattr/CustomGetSet/get (line 38)
In parallel.internal.pool/AbstractInteractiveClient/pRemoveOldJobs (line 211)
In parallel.internal.pool/AbstractInteractiveClient/start (line 103)
In parallel.internal.pool.AbstractClusterPool>iStartClient (line 831)
In parallel.internal.pool/AbstractClusterPool/hBuildPool (line 585)
In parallel.internal.pool.doParpool (line 22)
In parpool (line 123)
In parallel.internal.parpool.getOrCreateCurrentPool (line 17)
In parallel.internal.pool/PoolArrayManager/getOrAutoCreateWithCleanup (line 44)
In pctTryCreatePoolIfNecessary (line 28)
In parallel_function (line 423)] 
Connected to the parallel pool (number of workers: 12).
jj1 = 60, max_th = 1.013413e+00, time=2025-04-07 16:27:41 
jj1 = 387, max_th = 1.648940e+00, time=2025-04-07 23:39:04 
jj1 = 505, max_th = 8.282954e-01, time=2025-04-07 23:39:54 
jj1 = 354, max_th = 1.992702e+00, time=2025-04-07 23:40:19 
jj1 = 468, max_th = 2.069219e+00, time=2025-04-07 23:40:24 
jj1 = 235, max_th = 2.215375e+00, time=2025-04-07 23:44:12 
jj1 = 195, max_th = 2.054323e+00, time=2025-04-07 23:45:35 
jj1 = 386, max_th = 1.398460e+00, time=2025-04-07 23:49:24 
jj1 = 353, max_th = 2.710567e+00, time=2025-04-07 23:49:37 
jj1 = 77, max_th = 2.288381e+00, time=2025-04-07 23:51:13 
jj1 = 315, max_th = 2.380939e+00, time=2025-04-07 23:55:50 
jj1 = 115, max_th = 1.715612e+00, time=2025-04-07 23:55:56 
jj1 = 234, max_th = 2.488723e+00, time=2025-04-07 23:57:44 
jj1 = 114, max_th = 4.264757e+00, time=2025-04-07 23:57:51 
jj1 = 314, max_th = 3.285090e+00, time=2025-04-07 23:58:10 
jj1 = 467, max_th = 1.741235e+00, time=2025-04-07 23:58:27 
jj1 = 76, max_th = 1.169899e+00, time=2025-04-07 23:58:55 
jj1 = 504, max_th = 1.688450e+00, time=2025-04-07 23:59:01 
jj1 = 425, max_th = 1.764973e+00, time=2025-04-08 00:00:47 
jj1 = 270, max_th = 1.807881e+00, time=2025-04-08 00:01:06 
jj1 = 113, max_th = 2.958238e+00, time=2025-04-08 00:01:46 
jj1 = 313, max_th = 2.780229e+00, time=2025-04-08 00:03:25 
jj1 = 194, max_th = 1.465270e+00, time=2025-04-08 00:05:41 
jj1 = 352, max_th = 2.136912e+00, time=2025-04-08 00:06:10 
jj1 = 385, max_th = 2.423433e+00, time=2025-04-08 00:07:42 
jj1 = 384, max_th = 3.321364e+00, time=2025-04-08 00:08:25 
jj1 = 159, max_th = 2.039288e+00, time=2025-04-08 00:08:47 
jj1 = 233, max_th = 2.593892e+00, time=2025-04-08 00:09:10 
jj1 = 424, max_th = 1.497189e+00, time=2025-04-08 00:15:19 
jj1 = 269, max_th = 1.531854e+00, time=2025-04-08 00:16:09 
jj1 = 75, max_th = 1.665497e+00, time=2025-04-08 00:16:26 
jj1 = 503, max_th = 1.811103e+00, time=2025-04-08 00:19:29 
jj1 = 112, max_th = 1.669605e+00, time=2025-04-08 00:23:26 
jj1 = 351, max_th = 2.380779e+00, time=2025-04-08 00:23:35 
jj1 = 312, max_th = 2.013346e+00, time=2025-04-08 00:25:59 
jj1 = 193, max_th = 2.078789e+00, time=2025-04-08 00:26:48 
jj1 = 466, max_th = 2.111636e+00, time=2025-04-08 00:27:15 
jj1 = 423, max_th = 2.776749e+00, time=2025-04-08 00:30:09 
jj1 = 158, max_th = 1.997053e+00, time=2025-04-08 00:30:35 
jj1 = 74, max_th = 2.427681e+00, time=2025-04-08 00:31:33 
jj1 = 111, max_th = 2.741167e+00, time=2025-04-08 00:31:34 
jj1 = 383, max_th = 2.022998e+00, time=2025-04-08 00:33:47 
jj1 = 502, max_th = 1.457607e+00, time=2025-04-08 00:34:16 
jj1 = 232, max_th = 1.586053e+00, time=2025-04-08 00:36:41 
jj1 = 350, max_th = 2.406283e+00, time=2025-04-08 00:38:46 
jj1 = 422, max_th = 1.539102e+00, time=2025-04-08 00:41:58 
jj1 = 73, max_th = 2.602727e+00, time=2025-04-08 00:43:20 
jj1 = 110, max_th = 1.552201e+00, time=2025-04-08 00:43:52 
jj1 = 311, max_th = 2.314290e+00, time=2025-04-08 00:44:05 
jj1 = 192, max_th = 2.213746e+00, time=2025-04-08 00:45:42 
jj1 = 157, max_th = 2.521396e+00, time=2025-04-08 00:46:57 
jj1 = 310, max_th = 2.834546e+00, time=2025-04-08 00:49:38 
jj1 = 268, max_th = 2.113577e+00, time=2025-04-08 00:49:56 
jj1 = 501, max_th = 1.541922e+00, time=2025-04-08 00:51:04 
jj1 = 465, max_th = 1.867196e+00, time=2025-04-08 00:53:05 
jj1 = 349, max_th = 2.366558e+00, time=2025-04-08 00:55:58 
jj1 = 231, max_th = 2.302178e+00, time=2025-04-08 00:57:58 
jj1 = 72, max_th = 2.158795e+00, time=2025-04-08 01:00:14 
jj1 = 156, max_th = 1.992712e+00, time=2025-04-08 01:00:51 
jj1 = 464, max_th = 1.363214e+00, time=2025-04-08 01:05:48 
jj1 = 309, max_th = 1.400908e+00, time=2025-04-08 01:06:16 
jj1 = 348, max_th = 1.143789e+00, time=2025-04-08 01:06:41 
jj1 = 421, max_th = 1.902303e+00, time=2025-04-08 01:06:52 
jj1 = 155, max_th = 2.695701e+00, time=2025-04-08 01:07:43 
jj1 = 191, max_th = 2.184658e+00, time=2025-04-08 01:07:54 
jj1 = 382, max_th = 1.736791e+00, time=2025-04-08 01:08:50 
jj1 = 109, max_th = 1.740822e+00, time=2025-04-08 01:10:06 
jj1 = 267, max_th = 1.480404e+00, time=2025-04-08 01:10:22 
jj1 = 71, max_th = 1.491416e+00, time=2025-04-08 01:13:35 
jj1 = 266, max_th = -1.335904e+00, time=2025-04-08 01:14:29 
jj1 = 463, max_th = 1.165021e+00, time=2025-04-08 01:14:51 
jj1 = 420, max_th = 2.065732e+00, time=2025-04-08 01:18:02 
jj1 = 500, max_th = 2.030333e+00, time=2025-04-08 01:19:03 
jj1 = 308, max_th = 2.447664e+00, time=2025-04-08 01:19:27 
jj1 = 70, max_th = 1.084095e+00, time=2025-04-08 01:20:51 
jj1 = 347, max_th = 1.390056e+00, time=2025-04-08 01:21:49 
jj1 = 462, max_th = 1.220386e+00, time=2025-04-08 01:22:30 
jj1 = 230, max_th = 1.890335e+00, time=2025-04-08 01:23:18 
jj1 = 307, max_th = 2.872669e+00, time=2025-04-08 01:24:09 
jj1 = 190, max_th = 2.009986e+00, time=2025-04-08 01:25:52 
jj1 = 108, max_th = 1.911234e+00, time=2025-04-08 01:25:53 
jj1 = 346, max_th = 1.204157e+00, time=2025-04-08 01:27:44 
jj1 = 154, max_th = 2.086361e+00, time=2025-04-08 01:29:08 
jj1 = 381, max_th = 2.279526e+00, time=2025-04-08 01:30:59 
jj1 = 265, max_th = 1.902368e+00, time=2025-04-08 01:35:50 
jj1 = 419, max_th = 2.297148e+00, time=2025-04-08 01:36:39 
jj1 = 69, max_th = 2.297753e+00, time=2025-04-08 01:37:58 
jj1 = 345, max_th = 1.450184e+00, time=2025-04-08 01:38:55 
jj1 = 189, max_th = 1.379709e+00, time=2025-04-08 01:38:59 
jj1 = 306, max_th = 2.109631e+00, time=2025-04-08 01:41:02 
jj1 = 499, max_th = 1.912533e+00, time=2025-04-08 01:41:11 
jj1 = 461, max_th = 1.745782e+00, time=2025-04-08 01:43:44 
jj1 = 107, max_th = 2.176466e+00, time=2025-04-08 01:46:53 
jj1 = 153, max_th = 2.045304e+00, time=2025-04-08 01:47:59 
jj1 = 264, max_th = 2.558345e+00, time=2025-04-08 01:49:36 
jj1 = 229, max_th = 2.273945e+00, time=2025-04-08 01:51:14 
jj1 = 380, max_th = 2.719025e+00, time=2025-04-08 01:53:10 
jj1 = 68, max_th = 2.444565e+00, time=2025-04-08 01:54:22 
jj1 = 188, max_th = 1.487428e+00, time=2025-04-08 01:55:59 
jj1 = 152, max_th = 1.415837e+00, time=2025-04-08 01:59:01 
jj1 = 418, max_th = 1.996847e+00, time=2025-04-08 01:59:36 
jj1 = 305, max_th = 2.206281e+00, time=2025-04-08 02:01:47 
jj1 = 498, max_th = 1.838877e+00, time=2025-04-08 02:02:32 
jj1 = 263, max_th = 1.472595e+00, time=2025-04-08 02:05:07 
jj1 = 344, max_th = 1.973312e+00, time=2025-04-08 02:06:26 
jj1 = 228, max_th = 1.589711e+00, time=2025-04-08 02:08:05 
jj1 = 67, max_th = 2.563573e+00, time=2025-04-08 02:08:38 
jj1 = 106, max_th = 1.625827e+00, time=2025-04-08 02:12:09 
jj1 = 379, max_th = 1.848401e+00, time=2025-04-08 02:13:37 
jj1 = 460, max_th = 2.182010e+00, time=2025-04-08 02:13:39 
jj1 = 343, max_th = 1.190002e+00, time=2025-04-08 02:13:45 
jj1 = 105, max_th = 8.959545e-01, time=2025-04-08 02:15:32 
jj1 = 187, max_th = 2.243811e+00, time=2025-04-08 02:15:35 
jj1 = 151, max_th = 1.578823e+00, time=2025-04-08 02:19:22 
jj1 = 104, max_th = 1.316120e+00, time=2025-04-08 02:20:23 
jj1 = 497, max_th = 2.361514e+00, time=2025-04-08 02:20:59 
jj1 = 417, max_th = 1.954465e+00, time=2025-04-08 02:22:48 
jj1 = 103, max_th = 3.764433e+00, time=2025-04-08 02:23:10 
jj1 = 304, max_th = 1.681300e+00, time=2025-04-08 02:24:28 
jj1 = 66, max_th = 1.613197e+00, time=2025-04-08 02:25:38 
jj1 = 496, max_th = 2.766144e+00, time=2025-04-08 02:26:35 
jj1 = 262, max_th = 2.056519e+00, time=2025-04-08 02:27:40 
jj1 = 227, max_th = 1.996524e+00, time=2025-04-08 02:30:20 
jj1 = 150, max_th = 2.350491e+00, time=2025-04-08 02:31:21 
jj1 = 459, max_th = 2.097053e+00, time=2025-04-08 02:34:35 
jj1 = 342, max_th = 1.839215e+00, time=2025-04-08 02:36:05 
jj1 = 416, max_th = 1.404655e+00, time=2025-04-08 02:36:46 
jj1 = 303, max_th = 2.322797e+00, time=2025-04-08 02:37:35 
jj1 = 378, max_th = 1.874647e+00, time=2025-04-08 02:38:01 
jj1 = 186, max_th = 2.062541e+00, time=2025-04-08 02:39:00 
jj1 = 102, max_th = 1.407969e+00, time=2025-04-08 02:39:36 
jj1 = 65, max_th = 1.422136e+00, time=2025-04-08 02:42:18 
jj1 = 149, max_th = 2.513624e+00, time=2025-04-08 02:44:18 
jj1 = 415, max_th = 2.690511e+00, time=2025-04-08 02:44:48 
jj1 = 261, max_th = 1.941162e+00, time=2025-04-08 02:47:26 
jj1 = 226, max_th = 1.714771e+00, time=2025-04-08 02:47:48 
jj1 = 458, max_th = 1.448672e+00, time=2025-04-08 02:50:22 
jj1 = 225, max_th = 2.824771e+00, time=2025-04-08 02:53:18 
jj1 = 495, max_th = 8.106721e-01, time=2025-04-08 02:54:42 
jj1 = 260, max_th = 2.617472e+00, time=2025-04-08 02:58:45 
jj1 = 377, max_th = 2.323018e+00, time=2025-04-08 02:58:45 
jj1 = 302, max_th = 1.783554e+00, time=2025-04-08 02:59:18 
jj1 = 341, max_th = 2.122604e+00, time=2025-04-08 03:01:47 
jj1 = 64, max_th = 2.201873e+00, time=2025-04-08 03:02:10 
jj1 = 185, max_th = 1.914509e+00, time=2025-04-08 03:02:56 
jj1 = 224, max_th = 1.322540e+00, time=2025-04-08 03:05:06 
jj1 = 259, max_th = 1.200156e+00, time=2025-04-08 03:05:18 
jj1 = 101, max_th = 1.976712e+00, time=2025-04-08 03:05:24 
jj1 = 148, max_th = 1.992468e+00, time=2025-04-08 03:07:00 
jj1 = 414, max_th = 2.080945e+00, time=2025-04-08 03:07:23 
jj1 = 223, max_th = 3.370699e+00, time=2025-04-08 03:07:31 
jj1 = 457, max_th = 1.671119e+00, time=2025-04-08 03:12:10 
jj1 = 63, max_th = 2.695658e+00, time=2025-04-08 03:13:26 
jj1 = 301, max_th = 2.639220e+00, time=2025-04-08 03:18:29 
jj1 = 147, max_th = 2.622863e+00, time=2025-04-08 03:20:14 
jj1 = 376, max_th = 1.951124e+00, time=2025-04-08 03:20:57 
jj1 = 100, max_th = 1.804827e+00, time=2025-04-08 03:21:13 
jj1 = 413, max_th = 2.396800e+00, time=2025-04-08 03:22:04 
jj1 = 340, max_th = 1.610800e+00, time=2025-04-08 03:22:54 
jj1 = 494, max_th = 1.821849e+00, time=2025-04-08 03:24:07 
jj1 = 258, max_th = 1.903738e+00, time=2025-04-08 03:27:34 
jj1 = 62, max_th = 2.413991e+00, time=2025-04-08 03:31:12 
jj1 = 222, max_th = 1.890411e+00, time=2025-04-08 03:31:57 
jj1 = 339, max_th = 2.667785e+00, time=2025-04-08 03:32:58 
jj1 = 748, max_th = 1.389696e+00, time=2025-04-08 03:36:53 
jj1 = 300, max_th = 2.301947e+00, time=2025-04-08 03:38:39 
jj1 = 184, max_th = 2.113236e+00, time=2025-04-08 03:38:41 
jj1 = 456, max_th = 2.021966e+00, time=2025-04-08 03:39:25 
jj1 = 412, max_th = 2.337212e+00, time=2025-04-08 03:39:46 
jj1 = 375, max_th = 2.284235e+00, time=2025-04-08 03:40:28 
jj1 = 221, max_th = 1.150607e+00, time=2025-04-08 03:40:31 
jj1 = 183, max_th = 1.054867e+00, time=2025-04-08 03:43:26 
jj1 = 493, max_th = 1.791783e+00, time=2025-04-08 03:44:43 
jj1 = 146, max_th = 1.990690e+00, time=2025-04-08 03:45:21 
jj1 = 257, max_th = 2.416343e+00, time=2025-04-08 03:47:07 
jj1 = 61, max_th = 1.481336e+00, time=2025-04-08 03:48:37 
jj1 = 338, max_th = 1.507511e+00, time=2025-04-08 03:50:29 
jj1 = 608, max_th = 3.030155e+00, time=2025-04-08 03:51:31 
jj1 = 455, max_th = 2.354104e+00, time=2025-04-08 03:52:25 
jj1 = 607, max_th = 2.713978e+00, time=2025-04-08 03:56:18 
jj1 = 747, max_th = 1.583407e+00, time=2025-04-08 03:56:24 
jj1 = 220, max_th = 2.056242e+00, time=2025-04-08 03:56:33 
jj1 = 454, max_th = 6.193770e-01, time=2025-04-08 03:57:18 
jj1 = 299, max_th = 2.211375e+00, time=2025-04-08 03:59:12 
jj1 = 768, max_th = 2.182016e+00, time=2025-04-08 04:02:44 
jj1 = 256, max_th = 2.578610e+00, time=2025-04-08 04:03:04 
jj1 = 182, max_th = 2.163622e+00, time=2025-04-08 04:03:38 
jj1 = 374, max_th = 2.019865e+00, time=2025-04-08 04:06:29 
jj1 = 337, max_th = 2.335657e+00, time=2025-04-08 04:08:13 
jj1 = 606, max_th = 2.588996e+00, time=2025-04-08 04:08:29 
jj1 = 145, max_th = 1.970708e+00, time=2025-04-08 04:10:22 
jj1 = 453, max_th = 2.527939e+00, time=2025-04-08 04:11:53 
jj1 = 492, max_th = 1.895172e+00, time=2025-04-08 04:15:30 
jj1 = 746, max_th = 2.152892e+00, time=2025-04-08 04:18:01 
jj1 = 298, max_th = 1.516630e+00, time=2025-04-08 04:18:21 
jj1 = 491, max_th = 2.853370e+00, time=2025-04-08 04:19:38 
jj1 = 219, max_th = 1.922754e+00, time=2025-04-08 04:20:22 
jj1 = 181, max_th = 1.992411e+00, time=2025-04-08 04:23:19 
jj1 = 605, max_th = 1.567725e+00, time=2025-04-08 04:23:52 
jj1 = 767, max_th = 2.093749e+00, time=2025-04-08 04:24:51 
jj1 = 628, max_th = 2.138764e+00, time=2025-04-08 04:25:19 
jj1 = 490, max_th = 1.156792e+00, time=2025-04-08 04:26:52 
jj1 = 373, max_th = 2.051231e+00, time=2025-04-08 04:28:50 
jj1 = 766, max_th = 2.756046e+00, time=2025-04-08 04:31:26 
jj1 = 336, max_th = 1.830047e+00, time=2025-04-08 04:36:18 
jj1 = 144, max_th = 1.880716e+00, time=2025-04-08 04:36:22 
jj1 = 765, max_th = 2.837593e+00, time=2025-04-08 04:36:29 
jj1 = 452, max_th = 2.029298e+00, time=2025-04-08 04:38:36 
jj1 = 297, max_th = 2.487813e+00, time=2025-04-08 04:39:21 
jj1 = 548, max_th = 1.486561e+00, time=2025-04-08 04:40:06 
jj1 = 218, max_th = 1.646043e+00, time=2025-04-08 04:40:26 
jj1 = 588, max_th = 1.464246e+00, time=2025-04-08 04:41:05 
jj1 = 627, max_th = 1.596787e+00, time=2025-04-08 04:41:49 
jj1 = 745, max_th = 2.366429e+00, time=2025-04-08 04:43:03 
jj1 = 180, max_th = 2.079412e+00, time=2025-04-08 04:46:27 
jj1 = 604, max_th = 2.166101e+00, time=2025-04-08 04:47:15 
jj1 = 179, max_th = 2.844108e+00, time=2025-04-08 04:52:53 
jj1 = 451, max_th = 1.593599e+00, time=2025-04-08 04:53:16 
jj1 = 547, max_th = 2.301916e+00, time=2025-04-08 04:55:27 
jj1 = 143, max_th = 1.695320e+00, time=2025-04-08 04:56:46 
jj1 = 764, max_th = 1.771992e+00, time=2025-04-08 04:57:23 
jj1 = 217, max_th = 1.785115e+00, time=2025-04-08 04:58:45 
jj1 = 335, max_th = 2.219120e+00, time=2025-04-08 04:59:12 
jj1 = 603, max_th = 1.395090e+00, time=2025-04-08 04:59:54 
jj1 = 296, max_th = 2.128433e+00, time=2025-04-08 05:00:23 
jj1 = 626, max_th = 2.201124e+00, time=2025-04-08 05:00:34 
jj1 = 142, max_th = 1.191043e+00, time=2025-04-08 05:04:47 
jj1 = 744, max_th = 2.153203e+00, time=2025-04-08 05:05:38 
jj1 = 587, max_th = 1.957949e+00, time=2025-04-08 05:07:06 
jj1 = 708, max_th = 1.853476e+00, time=2025-04-08 05:08:27 
jj1 = 763, max_th = 1.648390e+00, time=2025-04-08 05:09:31 
jj1 = 546, max_th = 2.301656e+00, time=2025-04-08 05:14:08 
jj1 = 295, max_th = 2.505554e+00, time=2025-04-08 05:14:37 
jj1 = 728, max_th = 1.326701e+00, time=2025-04-08 05:15:17 
jj1 = 178, max_th = 1.968692e+00, time=2025-04-08 05:16:21 
jj1 = 602, max_th = 1.524786e+00, time=2025-04-08 05:17:21 
jj1 = 625, max_th = 1.617249e+00, time=2025-04-08 05:20:10 
jj1 = 334, max_th = 1.911737e+00, time=2025-04-08 05:20:30 
jj1 = 586, max_th = 1.795403e+00, time=2025-04-08 05:25:13 
jj1 = 743, max_th = 1.754896e+00, time=2025-04-08 05:27:15 
jj1 = 568, max_th = 2.762570e+00, time=2025-04-08 05:29:42 
jj1 = 648, max_th = 2.398186e+00, time=2025-04-08 05:29:57 
jj1 = 707, max_th = 2.144122e+00, time=2025-04-08 05:30:31 
jj1 = 762, max_th = 2.191362e+00, time=2025-04-08 05:31:30 
jj1 = 647, max_th = 2.938396e+00, time=2025-04-08 05:33:12 
jj1 = 141, max_th = 1.822316e+00, time=2025-04-08 05:35:34 
jj1 = 567, max_th = 1.155573e+00, time=2025-04-08 05:36:14 
jj1 = 545, max_th = 1.667029e+00, time=2025-04-08 05:36:19 
jj1 = 727, max_th = 1.421853e+00, time=2025-04-08 05:38:49 
jj1 = 668, max_th = 1.933985e+00, time=2025-04-08 05:38:50 
jj1 = 706, max_th = 1.173751e+00, time=2025-04-08 05:40:38 
jj1 = 585, max_th = 2.248677e+00, time=2025-04-08 05:40:55 
jj1 = 544, max_th = 2.915272e+00, time=2025-04-08 05:41:23 
jj1 = 624, max_th = 1.910457e+00, time=2025-04-08 05:42:42 
jj1 = 742, max_th = 2.403668e+00, time=2025-04-08 05:45:48 
jj1 = 601, max_th = 1.762504e+00, time=2025-04-08 05:46:21 
jj1 = 705, max_th = 2.405306e+00, time=2025-04-08 05:51:58 
jj1 = 600, max_th = 9.642648e-01, time=2025-04-08 05:52:02 
jj1 = 543, max_th = 1.409797e+00, time=2025-04-08 05:52:49 
jj1 = 584, max_th = 1.496825e+00, time=2025-04-08 05:53:47 
jj1 = 761, max_th = 1.904082e+00, time=2025-04-08 05:54:46 
jj1 = 623, max_th = 2.537667e+00, time=2025-04-08 05:55:02 
jj1 = 566, max_th = 1.573396e+00, time=2025-04-08 05:55:38 
jj1 = 646, max_th = 2.175507e+00, time=2025-04-08 05:56:05 
jj1 = 140, max_th = 1.729319e+00, time=2025-04-08 05:57:06 
jj1 = 139, max_th = 3.128660e+00, time=2025-04-08 05:58:51 
jj1 = 667, max_th = 2.321861e+00, time=2025-04-08 06:01:58 
jj1 = 645, max_th = 2.763593e+00, time=2025-04-08 06:02:57 
jj1 = 726, max_th = 2.269007e+00, time=2025-04-08 06:03:26 
jj1 = 741, max_th = 1.327557e+00, time=2025-04-08 06:03:34 
jj1 = 704, max_th = 2.356260e+00, time=2025-04-08 06:08:08 
jj1 = 542, max_th = 2.371421e+00, time=2025-04-08 06:10:45 
jj1 = 725, max_th = 1.191271e+00, time=2025-04-08 06:12:00 
jj1 = 599, max_th = 1.810000e+00, time=2025-04-08 06:12:11 
jj1 = 583, max_th = 2.326928e+00, time=2025-04-08 06:12:47 
jj1 = 565, max_th = 1.587772e+00, time=2025-04-08 06:13:54 
jj1 = 598, max_th = 3.037681e+00, time=2025-04-08 06:14:42 
jj1 = 666, max_th = 1.426531e+00, time=2025-04-08 06:15:24 
jj1 = 760, max_th = 2.634079e+00, time=2025-04-08 06:16:30 
jj1 = 582, max_th = 2.795786e+00, time=2025-04-08 06:19:27 
jj1 = 644, max_th = 1.321284e+00, time=2025-04-08 06:19:33 
jj1 = 688, max_th = 2.405106e+00, time=2025-04-08 06:19:49 
jj1 = 597, max_th = 2.548028e+00, time=2025-04-08 06:26:08 
jj1 = 596, max_th = 9.102054e-01, time=2025-04-08 06:28:17 
jj1 = 740, max_th = 1.883426e+00, time=2025-04-08 06:28:49 
jj1 = 541, max_th = 2.050724e+00, time=2025-04-08 06:28:52 
jj1 = 724, max_th = 2.100178e+00, time=2025-04-08 06:30:00 
jj1 = 564, max_th = 2.436037e+00, time=2025-04-08 06:33:10 
jj1 = 703, max_th = 2.052014e+00, time=2025-04-08 06:33:38 
jj1 = 622, max_th = 2.653699e+00, time=2025-04-08 06:33:45 
jj1 = 581, max_th = 1.659104e+00, time=2025-04-08 06:34:19 
jj1 = 540, max_th = 8.435307e-01, time=2025-04-08 06:36:56 
jj1 = 665, max_th = 1.776071e+00, time=2025-04-08 06:37:06 
jj1 = 643, max_th = 2.202444e+00, time=2025-04-08 06:38:47 
jj1 = 759, max_th = 2.262720e+00, time=2025-04-08 06:39:22 
jj1 = 687, max_th = 1.845909e+00, time=2025-04-08 06:40:33 
jj1 = 686, max_th = -4.221132e-02, time=2025-04-08 06:41:37 
jj1 = 758, max_th = 2.812384e+00, time=2025-04-08 06:46:19 
jj1 = 580, max_th = 1.649831e+00, time=2025-04-08 06:49:03 
jj1 = 642, max_th = 1.392348e+00, time=2025-04-08 06:50:18 
jj1 = 739, max_th = 3.075064e+00, time=2025-04-08 06:50:19 
jj1 = 621, max_th = 1.955310e+00, time=2025-04-08 06:52:21 
jj1 = 723, max_th = 2.385013e+00, time=2025-04-08 06:52:37 
jj1 = 595, max_th = 1.579566e+00, time=2025-04-08 06:56:20 
jj1 = 664, max_th = 2.027776e+00, time=2025-04-08 06:59:06 
jj1 = 702, max_th = 1.964666e+00, time=2025-04-08 07:00:07 
jj1 = 563, max_th = 1.721350e+00, time=2025-04-08 07:00:31 
jj1 = 722, max_th = 2.733114e+00, time=2025-04-08 07:02:19 
jj1 = 641, max_th = 2.490927e+00, time=2025-04-08 07:02:21 
jj1 = 539, max_th = 2.535617e+00, time=2025-04-08 07:05:27 
jj1 = 579, max_th = 2.099266e+00, time=2025-04-08 07:07:56 
jj1 = 738, max_th = 2.303687e+00, time=2025-04-08 07:08:47 
jj1 = 685, max_th = 2.751410e+00, time=2025-04-08 07:08:55 
jj1 = 684, max_th = 9.584472e-01, time=2025-04-08 07:13:15 
jj1 = 594, max_th = 2.407950e+00, time=2025-04-08 07:13:19 
jj1 = 757, max_th = 2.073065e+00, time=2025-04-08 07:14:56 
jj1 = 756, max_th = 2.903770e-01, time=2025-04-08 07:15:41 
jj1 = 538, max_th = 2.616999e+00, time=2025-04-08 07:16:24 
jj1 = 701, max_th = 2.279594e+00, time=2025-04-08 07:16:51 
jj1 = 700, max_th = 4.112945e-01, time=2025-04-08 07:17:34 
jj1 = 721, max_th = 1.633283e+00, time=2025-04-08 07:19:36 
jj1 = 699, max_th = 3.063838e+00, time=2025-04-08 07:20:21 
jj1 = 640, max_th = 1.702558e+00, time=2025-04-08 07:21:23 
jj1 = 620, max_th = 1.841090e+00, time=2025-04-08 07:21:39 
jj1 = 737, max_th = 1.318599e+00, time=2025-04-08 07:22:02 
jj1 = 639, max_th = 4.273029e-01, time=2025-04-08 07:22:18 
jj1 = 562, max_th = 2.360825e+00, time=2025-04-08 07:22:50 
jj1 = 698, max_th = 2.953928e+00, time=2025-04-08 07:24:21 
jj1 = 663, max_th = 2.175941e+00, time=2025-04-08 07:28:09 
jj1 = 561, max_th = 1.203055e+00, time=2025-04-08 07:28:56 
jj1 = 683, max_th = 1.135330e+00, time=2025-04-08 07:29:28 
jj1 = 697, max_th = 3.953906e+00, time=2025-04-08 07:29:39 
jj1 = 619, max_th = 1.011583e+00, time=2025-04-08 07:30:18 
jj1 = 578, max_th = 1.937223e+00, time=2025-04-08 07:30:43 
jj1 = 593, max_th = 1.760818e+00, time=2025-04-08 07:31:37 
jj1 = 696, max_th = 2.992086e+00, time=2025-04-08 07:32:41 
jj1 = 537, max_th = 1.848342e+00, time=2025-04-08 07:34:32 
jj1 = 720, max_th = 2.442955e+00, time=2025-04-08 07:36:13 
jj1 = 736, max_th = 1.563654e+00, time=2025-04-08 07:39:49 
jj1 = 719, max_th = 2.973610e+00, time=2025-04-08 07:40:49 
jj1 = 755, max_th = 2.329462e+00, time=2025-04-08 07:42:05 
jj1 = 536, max_th = 2.813190e+00, time=2025-04-08 07:44:48 
jj1 = 682, max_th = 1.525129e+00, time=2025-04-08 07:44:59 
jj1 = 638, max_th = 1.877068e+00, time=2025-04-08 07:46:48 
jj1 = 592, max_th = 1.564623e+00, time=2025-04-08 07:47:06 
jj1 = 560, max_th = 1.604714e+00, time=2025-04-08 07:47:22 
jj1 = 591, max_th = -3.958988e-02, time=2025-04-08 07:47:55 
jj1 = 590, max_th = 3.150211e+00, time=2025-04-08 07:49:23 
